wpm_under_1|f,n.adjective.senses|f,n.auxiliary verb.senses|f,coltNOrth|f,nPhon|f,coltNPhon|f,isIllegal|f,nMeaningWordsmyth|s,n.imperative verb.senses|f,n.suffix.senses|f,word,delete|f,n.definite article.senses|f,derived_period|f,word|f,legalUni|f,n.conjunction.senses|f,pld20|f,NphonOnsetNeighbour|f,n.prefix.senses|f,PhonOffsetNeighbours|f,isHomophone|f,old20|f,n.adverb.senses|f,n.plural pronoun.senses|f,nSyll|f,n.intransitive verb.senses|f,phonology|s|f,n.plural noun.senses|f,legalBigram|f,derived_capitalization|f,SUBTLwf|f,n.indefinite article.senses|f,wpm_over_100|f,posBigram|f,in_edom|f,n.abbreviation.senses|f,n.transitive verb.senses|f,n.senses|f,n.foreign phrase.senses|f,isDuplicate|f,n.interjection.senses|f,posUni|f,lowerMostFreq|f,PhonOneCharPerPhonemeNoStress|f,type|f,n.phrase.senses|f,n.meanings|f,derived_verbal|f,derived_unknown|f,nSenseWordsmyth|s,cat|s,n.contraction.senses|f,phonOnsetNeighbours|f,n.preposition.senses|f,n.noun.senses|f,isHomograph|f,phonNeighbours|f,orthNeighbours|f,NphonOffsetNeighbours|f,n.pronoun.senses|f,n.verb.senses|f,nLet|f
0,0,0,0,6,0,0,1,0,0,coleslaw,1,0,0,coleslaw,1,0,2.95,0,0,,0,3.85,0,0,2,0,k|ow1|l|-|s|l|aa2,0,1,0,1.235294118,0,0,183,0,0,0,1,0,0,0,1378,1,kôlsl0,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,2,4,6,0,2,0,0,glare,1,0,0,glare,1,0,1.5,5,0,|gl8n,0,1.65,0,0,1,2,g|l|eh1|r,0,1,0,1.607843137,0,0,144,1,0,1,7,0,0,0,1148,1,gl8r,homonymhybrid,0,2,0,0,7,H,0,|bl8r|kl8r|kl8r|fl8r|fl8r,0,4,0,|bl8r|kl8r|kl8r|fl8r|fl8r|gl8n,|clare|flare,1,0,0,5
0,0,0,6,4,9,0,1,0,0,ticker,1,0,0,ticker,1,0,1.15,5,0,|tékt|téks,0,1.45,0,0,2,0,t|ih1|-|k|er0,0,1,0,1.078431373,0,0,537,0,0,0,4,0,0,0,2120,1,ték9,polyseme,0,1,0,0,4,P,0,|kék9|lék9|sék9|Èék9|vék9,0,4,0,|kék9|lék9|sék9|Èék9|vék9|t3k9|t2k9|tékt|téks,|kicker|sicker|tucker|tinker|ticked|ticket,2,0,0,6
0,0,0,1,5,3,0,2,0,0,mortar,1,0,0,mortar,1,0,1.55,2,0,,0,2.15,0,0,2,0,m|ao1|r|-|t|er0,0,1,0,2.294117647,0,0,153,1,0,1,6,0,0,0,1744,1,m3rt9,homonymhybrid,0,2,0,0,6,H,0,|p3rt9|É3rt9,0,5,0,|p3rt9|É3rt9|m0rt9,|mortal,0,0,0,6
0,0,0,0,5,0,0,1,0,0,lecture,1,0,0,lecture,1,0,1.95,0,0,,0,2.15,0,0,2,1,l|eh1|k|-|ch|er0,0,1,0,10.47058824,0,0,170,0,0,1,4,0,0,0,1693,1,l8k69,polyseme,0,1,0,0,4,P,0,,0,2,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,insomnia,1,0,0,insomnia,1,0,3.75,0,0,,0,3.65,0,0,4,0,ih0|n|-|s|aa1|m|-|n|iy0|-|ah0,0,1,0,1.725490196,0,0,128,0,0,0,1,0,0,0,929,1,éns0mnè2,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,1,5,1,0,1,0,0,flunk,1,0,0,flunk,1,0,1.8,0,0,,0,1.8,0,0,1,1,f|l|ah1|ng|k,0,1,0,1.803921569,0,0,112,0,0,2,3,0,0,0,802,1,fl2îk,polyseme,0,1,0,0,3,P,0,,0,0,0,|fl1îk,|flank,0,0,0,5
0,0,0,2,5,4,0,1,0,0,spend,1,0,0,spend,1,0,1.5,0,0,|sp8ns|sp8nt,0,1.7,0,0,1,1,s|p|eh1|n|d,0,1,0,93.2745098,0,0,87,0,0,3,4,0,0,0,983,1,sp8nd,polyseme,0,1,0,0,4,P,0,,0,0,0,|sp8rd|sp8ld|sp8ns|sp8nt,|speed|spent,2,0,0,5
0,0,0,0,6,0,0,1,0,0,prosper,1,0,0,prosper,1,0,2.1,0,0,,0,1.9,0,0,2,1,p|r|aa1|-|s|p|er0,0,1,0,1.098039216,0,0,365,0,0,0,1,0,0,0,1973,1,pr0sp9,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,7
0,0,0,2,8,1,0,1,0,0,concession,1,0,0,concession,1,0,2.15,0,0,,0,2.45,0,0,3,0,k|ah0|n|-|s|eh1|-|sh|ah0|n,0,1,0,1.352941176,0,0,518,0,0,0,4,0,0,0,1423,1,k2ns8É2n,polyseme,0,1,0,0,4,P,0,,0,4,0,|k2nf8É2n,|confession|concussion,0,0,0,10
0,0,0,0,4,0,0,1,0,0,screw,1,0,0,screw,1,0,1.65,0,0,,0,1.75,0,0,1,3,s|k|r|uw1,0,1,0,37.49019608,0,0,64,0,0,6,17,0,0,0,1092,1,skrÎ,polyseme,0,1,0,0,17,P,0,,0,8,0,,0,0,0,0,5
0,0,0,0,4,0,0,1,0,0,guru,1,0,0,guru,1,0,1.95,0,0,,0,2,0,0,2,0,g|uw1|-|r|uw2,0,1,0,1.529411765,0,0,35,0,0,0,4,0,0,0,467,1,gÎrÎ,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,4
0,0,0,0,7,0,0,1,0,0,recital,1,0,0,recital,1,0,2.7,0,0,,0,2.35,0,0,3,0,r|ah0|-|s|ay1|-|t|ah0|l,0,1,0,2.941176471,0,0,217,0,0,0,3,0,0,0,1447,1,r2s5t2l,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,7
0,0,0,0,7,0,0,1,0,0,sentence,1,0,0,sentence,1,0,2.65,0,0,,0,2.6,0,0,2,0,s|eh1|n|-|t|ah0|n|s,0,1,0,20.52941176,0,0,217,0,0,1,3,0,0,0,1851,1,s8nt2ns,polyseme,0,1,0,0,3,P,0,,0,2,0,,0,0,0,0,8
0,0,0,0,6,0,0,1,0,0,blossom,1,0,0,blossom,1,0,2.6,0,0,,0,2.75,0,0,2,2,b|l|aa1|-|s|ah0|m,0,1,0,3.607843137,0,0,97,0,0,0,4,0,0,0,976,1,bl0s2m,polyseme,0,1,0,0,4,P,0,,0,2,0,,0,0,0,0,7
0,0,0,0,5,1,0,1,0,0,amount,1,0,0,amount,1,0,2.25,0,0,,0,2.15,0,0,2,1,ah0|-|m|aw1|n|t,0,1,0,24.74509804,0,0,73,0,0,0,4,0,0,0,1001,1,2m4nt,polyseme,0,1,0,0,4,P,0,,0,3,0,|2k4nt,0,0,0,0,6
0,0,0,1,6,0,0,1,0,0,comment,1,0,0,comment,1,0,2.15,0,0,,0,2,0,0,2,2,k|aa1|-|m|eh0|n|t,0,1,0,12.82352941,0,0,247,0,0,2,8,0,0,0,2017,1,k0m8nt,polyseme,0,1,0,0,8,P,0,,0,4,0,,|commend,0,0,0,7
0,0,0,0,4,1,0,1,0,0,await,1,0,0,await,1,0,1.65,0,0,|2wÛk,0,1.9,0,0,2,1,ah0|-|w|ey1|t,0,1,0,3.549019608,0,0,55,0,0,2,3,0,0,0,801,1,2wÛt,polyseme,0,1,0,0,3,P,0,,0,0,0,|2wÛk,0,1,0,0,5
0,0,0,0,7,0,0,1,0,0,drunkard,1,0,0,drunkard,1,0,2.6,0,0,,0,3.35,0,0,2,0,d|r|ah1|ng|-|k|er0|d,0,1,0,1.215686275,0,0,135,0,0,0,1,0,0,0,1396,1,dr2îk9d,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,3,0,0,5,2,0,1,0,0,stuffy,1,0,0,stuffy,1,0,1.75,0,0,|st2ft,0,2,0,0,2,0,s|t|ah1|-|f|iy0,0,1,0,3.62745098,0,0,102,0,0,0,3,0,0,0,1003,1,st2fè,polyseme,0,1,0,0,3,P,0,,0,0,0,|st2dè|st2ft,0,1,0,0,6
0,0,0,9,3,22,0,1,0,0,dime,1,0,0,dime,1,0,1,4,0,|d5s|d5d|d5z|d5n|d5r|d5v|d5d|d5k,0,1.3,0,0,1,0,d|ay1|m,0,1,0,12.05882353,0,0,54,0,0,0,1,0,0,0,716,1,d5m,monoseme,0,1,0,0,1,M,0,|l5m|m5m|r5m|t5m,0,1,0,|l5m|m5m|r5m|t5m|d1m|dÛm|d1m|dèm|dém|d0m|dôm|dÎm|d2m|d2m|d5s|d5d|d5z|d5n|d5r|d5v|d5d|d5k,|mime|lime|time|dome|dame|dire|dine|dice|dive,8,0,0,4
0,1,0,0,8,0,0,1,0,0,impressive,1,0,0,impressive,1,0,2.35,0,0,,0,2.7,0,0,3,0,ih0|m|-|p|r|eh1|-|s|ih0|v,0,1,0,16.96078431,0,0,206,0,0,0,1,0,0,0,1080,1,émpr8sév,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,10
0,0,0,1,5,4,0,2,0,0,settle,1,0,0,settle,1,0,1.35,2,0,|s8t2p,0,1.6,0,0,2,7,s|eh1|-|t|ah0|l,0,1,0,42.01960784,0,0,243,1,0,5,13,0,0,0,1988,1,s8t2l,homonymhybrid,0,2,0,0,13,H,0,|k8t2l|m8t2l,0,1,0,|k8t2l|m8t2l|s2t2l|s8t2p,|kettle,1,0,0,6
0,1,0,1,8,2,0,1,0,0,detention,1,0,0,detention,1,0,2.15,0,0,,0,2.4,0,0,3,0,d|ih0|-|t|eh1|n|-|sh|ah0|n,0,1,0,6.529411765,0,0,441,0,0,0,3,0,0,0,1833,1,dét8nÉ2n,polyseme,0,1,0,0,3,P,0,,0,2,0,|dém8nÉ2n|dét8kÉ2n,|detection,0,0,0,9
0,0,0,1,6,0,0,1,0,0,reprieve,1,0,0,reprieve,1,0,2.35,0,0,,0,2.6,0,0,2,0,r|iy0|-|p|r|iy1|v,0,1,0,1,0,0,192,0,0,1,4,0,0,0,1564,1,rèprèv,polyseme,0,1,0,0,4,P,0,,0,3,0,,|retrieve,0,0,0,8
0,0,0,0,8,0,0,1,0,0,decoration,1,0,0,decoration,1,0,2.25,0,0,,0,2.35,0,0,4,0,d|eh2|-|k|er0|-|ey1|-|sh|ah0|n,0,1,0,1.843137255,0,0,566,0,0,0,3,0,0,0,1471,1,d8k9ÛÉ2n,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,10
0,0,0,0,8,0,0,1,0,0,digestion,1,0,0,digestion,1,0,3.95,0,0,,0,2.7,0,0,3,0,d|ay0|-|jh|eh1|s|-|ch|ah0|n,0,1,0,1.019607843,0,0,383,0,0,0,3,0,0,0,1604,1,d5ê8s62n,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,9
0,2,0,0,6,0,0,1,0,0,hopeful,1,0,0,hopeful,1,0,2.5,0,0,,0,2.7,0,0,2,0,hh|ow1|p|-|f|ah0|l,0,1,0,2.980392157,0,0,86,0,0,0,3,0,0,0,1043,1,àôpf2l,polyseme,0,1,0,0,3,P,0,,0,1,0,,0,0,0,0,7
0,0,0,0,10,0,0,1,0,0,relaxation,1,0,0,relaxation,1,0,4.05,0,0,,0,2.8,0,0,4,0,r|iy2|-|l|ae0|k|-|s|ey1|-|sh|ah0|n,0,1,0,1.568627451,0,0,528,0,0,0,4,0,0,0,1314,1,rèl1ksÛÉ2n,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,10
0,0,0,0,5,0,0,1,0,0,budget,1,0,0,budget,1,0,2.55,0,0,,0,1.9,0,0,2,0,b|ah1|-|jh|ih0|t,0,1,0,10.05882353,0,0,178,0,0,1,3,0,0,0,1925,1,b2êét,polyseme,0,1,0,0,3,P,0,,0,2,0,,0,0,0,0,6
0,5,0,1,5,2,0,1,0,0,sloppy,1,0,0,sloppy,1,0,1.8,1,0,,0,2.15,0,0,2,0,s|l|aa1|-|p|iy0,0,1,0,5.882352941,0,0,83,0,0,0,5,0,0,0,1227,1,sl0pè,polyseme,0,1,0,0,5,P,0,|fl0pè,0,0,0,|fl0pè|slèpè,|floppy,0,0,0,6
0,0,0,0,8,0,0,1,0,0,technician,1,0,0,technician,1,0,2.75,0,0,,0,4.05,0,0,3,0,t|eh0|k|-|n|ih1|-|sh|ah0|n,0,1,0,2.588235294,0,0,94,0,0,0,2,0,0,0,1068,1,t8knéÉ2n,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,10
0,0,0,5,4,16,0,1,0,0,grain,1,0,0,grain,1,0,1,4,0,|grÛs|grÛd|grÛl|grÛp|grÛt|grÛv|grÛt,0,1.55,0,0,1,1,g|r|ey1|n,0,1,0,4.764705882,0,0,157,0,0,2,11,0,0,0,966,1,grÛn,polyseme,0,1,0,0,11,P,0,|brÛn|krÛn|drÛn|trÛn,0,8,0,|brÛn|krÛn|drÛn|trÛn|gr1n|grèn|grén|grûn|grôn|grÛs|grÛd|grÛl|grÛp|grÛt|grÛv|grÛt,|drain|brain|train|groin|grail,7,0,0,5
0,0,0,0,9,0,0,1,0,0,disconnect,1,0,0,disconnect,1,0,3.45,0,0,,0,3.4,0,0,3,0,d|ih0|s|-|k|ah0|-|n|eh1|k|t,0,1,0,1.843137255,0,0,130,0,0,2,3,0,0,0,768,1,désk2n8kt,polyseme,0,1,0,0,3,P,0,,0,1,0,,0,0,0,0,10
0,0,0,0,5,0,0,1,0,0,bypass,1,0,0,bypass,1,0,2.7,0,0,,0,2.75,0,0,2,0,b|ay1|-|p|ae2|s,0,1,0,3.568627451,0,0,40,0,0,2,5,0,0,0,1283,1,b5p1s,polyseme,0,1,0,0,5,P,0,,0,3,0,,0,0,0,0,6
0,0,0,3,4,8,0,1,0,0,swear,1,0,0,swear,1,0,1.3,1,0,|sw8t|sw8l,0,1.65,0,0,1,4,s|w|eh1|r,0,1,0,88.15686275,0,0,83,0,0,5,9,0,0,0,911,1,sw8r,polyseme,0,1,0,0,9,P,0,|2w8r,0,0,0,|2w8r|sk8r|sp8r|st8r|st8r|sw3r|sw8t|sw8l,|smear|spear|sweat,2,0,0,5
0,0,0,7,4,8,0,2,0,0,junk,1,0,0,junk,1,0,1.8,8,0,,0,1.5,0,0,1,0,jh|ah1|ng|k,0,1,0,15.37254902,0,0,66,1,0,1,6,0,0,0,563,1,ê2îk,homonymhybrid,0,2,0,0,6,H,0,|b2îk|62îk|d2îk|f2îk|à2îk|m2îk|p2îk|s2îk,0,5,0,|b2îk|62îk|d2îk|f2îk|à2îk|m2îk|p2îk|s2îk,|dunk|funk|sunk|hunk|bunk|punk|june,0,0,0,4
0,0,0,5,5,4,0,1,0,0,poster,1,0,0,poster,1,0,1.6,2,0,|pôsts,0,1.6,0,0,2,0,p|ow1|-|s|t|er0,0,1,0,5.980392157,0,0,533,0,0,0,1,0,0,0,2417,1,pôst9,monoseme,0,1,0,0,1,M,0,|kôst9|tôst9,0,1,0,|kôst9|tôst9|p1st9|pôsts,|roster|foster|porter|potter|posted,1,0,0,6
0,0,0,0,6,0,0,1,0,0,sickness,1,0,0,sickness,1,0,1.95,0,0,,0,2.85,0,0,2,0,s|ih1|k|-|n|ah0|s,0,1,0,7.941176471,0,0,188,0,0,0,3,0,0,0,1640,1,sékn2s,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,8
0,3,0,0,7,0,0,1,0,0,athletic,1,0,0,athletic,1,0,2.9,0,0,,0,2.75,0,0,3,0,ae0|th|-|l|eh1|-|t|ih0|k,0,1,0,3.862745098,0,0,111,0,0,0,3,0,0,0,827,1,1Èl8ték,polyseme,0,1,0,0,3,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,7,0,0,1,0,0,exercise,1,0,0,exercise,1,0,3.3,0,0,,0,2.45,0,0,3,1,eh1|k|-|s|er0|-|s|ay2|z,0,1,0,17.7254902,0,0,143,0,0,3,10,0,0,0,1641,1,8ks9s5z,polyseme,0,1,0,0,10,P,0,,0,6,0,,0,0,0,0,8
0,0,0,0,4,1,0,1,0,0,widow,1,0,0,widow,1,0,1.8,0,0,,0,2.2,0,0,2,0,w|ih1|-|d|ow0,0,1,0,12.09803922,0,0,43,0,0,1,2,0,0,0,609,1,wédô,polyseme,0,1,0,0,2,P,0,,0,1,0,|wélô,0,0,0,0,5
0,0,0,0,5,0,0,1,0,0,seafood,1,0,0,seafood,1,0,2.9,0,0,,0,3,0,0,2,0,s|iy1|-|f|uw2|d,0,1,0,2.019607843,0,0,141,0,0,0,1,0,0,0,1927,1,sèfÎd,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,breakfast,1,0,0,breakfast,1,0,3.2,0,0,,0,3.3,0,0,2,1,b|r|eh1|k|-|f|ah0|s|t,0,1,0,66.29411765,0,0,110,0,0,0,2,0,0,0,867,1,br8kf2st,polyseme,0,1,0,0,2,P,0,,0,1,0,,0,0,0,0,9
0,0,0,0,6,0,0,1,0,0,outbreak,1,0,0,outbreak,1,0,3.1,0,0,,0,3.3,0,0,2,0,aw1|t|-|b|r|ey2|k,0,1,0,1.941176471,0,0,67,0,0,0,2,0,0,0,1027,1,4tbrÛk,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,8
0,0,0,4,4,2,0,1,0,0,snob,1,0,0,snob,1,0,1.6,0,0,,0,1.65,0,0,1,0,s|n|aa1|b,0,1,0,2.176470588,0,0,19,0,0,0,2,0,0,0,355,1,sn0b,polyseme,0,1,0,0,2,P,0,,0,2,0,|sl0b|sw0b,|knob|slob|snot|snow,0,0,0,4
0,0,0,0,5,0,0,1,0,0,capture,1,0,0,capture,1,0,1.75,0,0,,0,2.1,0,0,2,0,k|ae1|p|-|ch|er0,0,1,0,10.58823529,0,0,187,0,0,3,5,0,0,0,1882,1,k1p69,polyseme,0,1,0,0,5,P,0,,0,2,0,,0,0,0,0,7
0,0,0,0,4,1,0,1,0,0,assign,1,0,0,assign,1,0,1.7,0,0,|2s5d,0,2.35,0,0,2,1,ah0|-|s|ay1|n,0,1,0,2.705882353,0,0,60,0,0,4,6,0,0,0,1025,1,2s5n,polyseme,0,1,0,0,6,P,0,,0,1,0,|2s5d,0,1,0,0,6
0,0,0,0,6,0,0,1,0,0,horseshoe,1,0,0,horseshoe,1,0,3.35,0,0,,0,3.85,0,0,2,0,hh|ao1|r|s|-|sh|uw2,0,1,0,1.019607843,0,0,141,0,0,1,4,0,0,0,1374,1,à3rsÉÎ,polyseme,0,1,0,0,4,P,0,,0,3,0,,0,0,0,0,9
0,0,0,3,3,17,0,2,0,0,calf,1,0,0,calf,1,0,1.1,2,0,|k1b|k1d|k1l|k1m|k1n|k1p|k1É|k1s|k1t|k16|k1m|k1î|k1t,0,1.85,0,0,1,0,k|ae1|f,0,1,0,2.960784314,0,0,74,1,0,0,3,0,0,0,692,1,k1f,homonymhybrid,0,2,0,0,3,H,0,|à1f|l1f,0,3,0,|à1f|l1f|k0f|k2f|k1b|k1d|k1l|k1m|k1n|k1p|k1É|k1s|k1t|k16|k1m|k1î|k1t,|half|calm|call,13,0,0,4
0,2,0,0,7,0,0,1,0,0,cynical,1,0,0,cynical,1,0,2,0,0,,0,2.45,0,0,3,0,s|ih1|-|n|ih0|-|k|ah0|l,0,1,0,3.666666667,0,0,121,0,0,0,2,0,0,0,1135,1,sénék2l,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,7
0,0,0,12,4,11,0,1,0,0,hunk,1,0,0,hunk,1,0,1.4,8,0,,0,1.25,0,0,1,0,hh|ah1|ng|k,0,1,0,5.156862745,0,0,73,0,0,0,2,0,0,0,628,1,à2îk,polyseme,0,1,0,0,2,P,0,|b2îk|62îk|d2îk|f2îk|ê2îk|m2îk|p2îk|s2îk,0,2,0,|b2îk|62îk|d2îk|f2îk|ê2îk|m2îk|p2îk|s2îk|à1îk|à0îk|à2lk,|dunk|funk|sunk|bunk|junk|punk|honk|hank|hulk|huns|hunt|hung,0,0,0,4
0,0,0,0,6,0,0,1,0,0,remorse,1,0,0,remorse,1,0,2.3,0,0,,0,2.6,0,0,2,0,r|ih0|-|m|ao1|r|s,0,1,0,3.019607843,0,0,181,0,0,0,1,0,0,0,1455,1,rém3rs,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,0,0,0,3,5,0,1,0,0,arouse,1,0,0,arouse,1,0,1.9,3,0,,0,1.7,0,0,2,2,er0|-|aw1|z,0,1,0,1.215686275,0,0,126,0,0,2,4,0,0,0,1282,1,94z,polyseme,0,1,0,0,4,P,0,|b4z|k4z|v4z,0,0,0,|b4z|k4z|v4z|95z|9bz,0,0,0,0,6
0,0,0,0,6,0,0,1,0,0,provide,1,0,0,provide,1,0,2.7,0,0,,0,2.1,0,0,2,3,p|r|ah0|-|v|ay1|d,0,1,0,17.41176471,0,0,167,0,0,4,7,0,0,0,1831,1,pr2v5d,polyseme,0,1,0,0,7,P,0,,0,0,0,,0,0,0,0,7
0,0,0,13,3,35,0,1,0,0,pill,1,0,0,pill,1,0,1,14,0,|pér|pék|pér|pég|pén|péî|pép|pés|pét|pé6,0,1.15,0,0,1,1,p|ih1|l,0,1,0,11.82352941,0,0,90,0,0,2,6,0,0,0,636,1,pél,polyseme,0,1,0,0,6,P,0,|bél|6él|dél|fél|gél|àél|êél|kél|mél|mél|fél|tél|tél|wél,0,3,0,|bél|6él|dél|fél|gél|àél|êél|kél|mél|mél|fél|tél|tél|wél|p1l|pÛl|p3l|p9l|pèl|p5l|p3l|pôl|pôl|pÎl|pÊl|pér|pék|pér|pég|pén|péî|pép|pés|pét|pé6,|gill|dill|mill|jill|hill|fill|bill|till|kill|will|poll|pull|pile,10,0,0,4
0,2,0,0,5,1,0,1,0,0,bottom,1,0,0,bottom,1,0,1.9,0,0,|b0t2l,0,2.35,0,0,2,1,b|aa1|-|t|ah0|m,0,1,0,49.92156863,0,0,154,0,0,1,11,0,0,0,1335,1,b0t2m,polyseme,0,1,0,0,11,P,0,,0,7,0,|b0t2l,0,1,0,0,6
0,0,0,0,8,0,0,1,0,0,quadrant,1,0,0,quadrant,1,0,3.35,0,0,,0,3.15,0,0,2,0,k|w|aa1|-|d|r|ah0|n|t,0,1,0,2.803921569,0,0,150,0,0,0,5,0,0,0,1498,1,kw0dr2nt,polyseme,0,1,0,0,5,P,0,,0,5,0,,0,0,0,0,8
0,1,0,0,10,0,0,1,0,0,respectful,1,0,0,respectful,1,0,3.55,0,0,,0,3.65,0,0,3,0,r|ih0|-|s|p|eh1|k|t|-|f|ah0|l,0,1,0,1.901960784,0,0,174,0,0,0,1,0,0,0,928,1,résp8ktf2l,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,10
0,0,0,15,3,18,0,1,0,0,sod,1,0,0,sod,1,0,1,8,0,|s0b|s0k|s0l,0,1.2,0,0,1,0,s|aa1|d,0,1,0,1.843137255,0,0,16,0,0,1,3,0,0,0,208,1,s0d,polyseme,0,1,0,0,3,P,0,|k0d|d0d|g0d|n0d|p0d|r0d|t0d|w0d,0,2,0,|k0d|d0d|g0d|n0d|p0d|r0d|t0d|w0d|s1d|s8d|sèd|sôd|s5d|sÎd|s5d|s0b|s0k|s0l,|mod|dod|cod|tod|nod|pod|rod|god|sad|sob|sow|soy|sox|sol|son,3,0,0,3
0,0,0,0,8,0,0,1,0,0,accountant,1,0,0,accountant,1,0,3.5,0,0,,0,3.6,0,0,3,0,ah0|-|k|aw1|n|-|t|ah0|n|t,0,1,0,6.176470588,0,0,163,0,0,0,1,0,0,0,979,1,2k4nt2nt,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,10
0,0,0,5,4,4,0,1,0,0,smell,1,0,0,smell,1,0,1.5,0,0,,0,1.6,0,0,1,5,s|m|eh1|l,0,1,0,83.1372549,0,0,47,0,0,3,12,0,0,0,881,1,sm8l,polyseme,0,1,0,0,12,P,0,,0,4,0,|sp8l|sw8l|sm3l|sm5l,|shell|swell|spell|small|smelt,0,0,0,5
0,0,0,0,4,3,0,1,0,0,sneeze,1,0,0,sneeze,1,0,1.5,0,0,|snèk,0,2.4,0,0,1,1,s|n|iy1|z,0,1,0,2.941176471,0,0,57,0,0,0,2,0,0,0,1469,1,snèz,polyseme,0,1,0,0,2,P,0,,0,1,0,|skèz|snôz|snèk,0,1,0,0,6
0,0,0,1,5,1,0,1,0,0,tango,1,0,0,tango,1,0,2,1,0,,0,1.8,0,0,2,1,t|ae1|ng|-|g|ow0,0,1,0,5.37254902,0,0,118,0,0,0,3,0,0,0,992,1,t1îgô,polyseme,0,1,0,0,3,P,0,|m1îgô,0,2,0,|m1îgô,|mango,0,0,0,5
0,0,0,1,4,13,0,1,0,0,burst,1,0,0,burst,1,0,1.45,6,0,,0,1.8,0,0,1,4,b|er1|s|t,0,1,0,8.529411765,0,0,103,0,0,1,8,0,0,0,942,1,b9st,polyseme,0,1,0,0,8,P,0,|k9st|f9st|à9st|È9st|v9st|w9st,0,3,0,|k9st|f9st|à9st|È9st|v9st|w9st|bÛst|bèst|b8st|bôst|bÎst|b2st|b9nt,|burnt,0,0,0,5
0,5,0,2,6,2,0,1,0,0,literal,1,0,0,literal,1,0,2.15,0,0,,0,2.35,0,0,3,0,l|ih1|-|t|er0|-|ah0|l,0,1,0,1.352941176,0,0,184,0,0,0,5,0,0,0,1174,1,lét92l,polyseme,0,1,0,0,5,P,0,,0,0,0,|l1t92l|léb92l,|lateral|liberal,0,0,0,7
0,0,0,16,3,23,0,1,0,0,dame,1,0,0,dame,1,0,1,8,0,|dÛl|dÛn|dÛt|dÛv|dÛz,0,1.05,0,0,1,0,d|ey1|m,0,1,0,13.76470588,0,0,56,0,0,0,3,0,0,0,844,1,dÛm,polyseme,0,1,0,0,3,P,0,|kÛm|fÛm|gÛm|lÛm|nÛm|sÛm|ÉÛm|tÛm,0,3,0,|kÛm|fÛm|gÛm|lÛm|nÛm|sÛm|ÉÛm|tÛm|d1m|d1m|dèm|dém|d5m|d0m|dôm|dÎm|d2m|d2m|dÛl|dÛn|dÛt|dÛv|dÛz,|tame|fame|lame|game|same|came|name|dome|dime|dane|dale|dave|dare|date|damp|damn,5,0,0,4
0,1,0,3,4,9,0,1,0,0,fellow,1,0,0,fellow,1,0,1.35,3,0,|f8l2|f8l9|f8lt,0,1.7,0,0,2,0,f|eh1|-|l|ow0,0,1,0,58.56862745,0,0,147,0,0,0,7,0,0,0,1187,1,f8lô,polyseme,0,1,0,0,7,P,0,|68lô|m8lô|y8lô,0,6,0,|68lô|m8lô|y8lô|f0lô|f8rô|f8rô|f8l2|f8l9|f8lt,|mellow|yellow|follow,3,0,0,6
0,3,0,0,4,5,0,1,0,0,giddy,1,0,0,giddy,1,0,1.45,1,0,,0,1.95,0,0,2,0,g|ih1|-|d|iy0,0,1,0,1.784313725,0,0,75,0,0,0,3,0,0,0,905,1,gédè,polyseme,0,1,0,0,3,P,0,|kédè,0,0,0,|kédè|gÊdè|gélè|gémè|génè,0,0,0,0,5
0,2,0,0,5,0,0,1,0,0,quaint,1,0,0,quaint,1,0,1.9,0,0,,0,2.3,0,0,1,0,k|w|ey1|n|t,0,1,0,2.176470588,0,0,215,0,0,0,2,0,0,0,1436,1,kwÛnt,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,6
0,0,0,1,3,5,0,1,0,0,thief,1,0,0,thief,1,0,1.65,4,0,|Èèm,0,1.95,0,0,1,0,th|iy1|f,0,1,0,24.2745098,0,0,83,0,0,0,1,0,0,0,1064,1,Èèf,monoseme,0,1,0,0,1,M,0,|bèf|6èf|lèf|rèf,0,1,0,|bèf|6èf|lèf|rèf|Èèm,|chief,1,0,0,5
